id,coformer1,coformer2,maccs_bit_1,maccs_bit_2,maccs_bit_3,maccs_bit_4,maccs_bit_5,maccs_bit_6,maccs_bit_7,maccs_bit_8,maccs_bit_9,maccs_bit_10,maccs_bit_11,maccs_bit_12,maccs_bit_13,maccs_bit_14,maccs_bit_15,maccs_bit_16,maccs_bit_17,maccs_bit_18,maccs_bit_19,maccs_bit_20,maccs_bit_21,maccs_bit_22,maccs_bit_23,maccs_bit_24,maccs_bit_25,maccs_bit_26,maccs_bit_27,maccs_bit_28,maccs_bit_29,maccs_bit_30,maccs_bit_31,maccs_bit_32,maccs_bit_33,maccs_bit_34,maccs_bit_35,maccs_bit_36,maccs_bit_37,maccs_bit_38,maccs_bit_39,maccs_bit_40,maccs_bit_41,maccs_bit_42,maccs_bit_43,maccs_bit_44,maccs_bit_45,maccs_bit_46,maccs_bit_47,maccs_bit_48,maccs_bit_49,maccs_bit_50,maccs_bit_51,maccs_bit_52,maccs_bit_53,maccs_bit_54,maccs_bit_55,maccs_bit_56,maccs_bit_57,maccs_bit_58,maccs_bit_59,maccs_bit_60,maccs_bit_61,maccs_bit_62,maccs_bit_63,maccs_bit_64,maccs_bit_65,maccs_bit_66,maccs_bit_67,maccs_bit_68,maccs_bit_69,maccs_bit_70,maccs_bit_71,maccs_bit_72,maccs_bit_73,maccs_bit_74,maccs_bit_75,maccs_bit_76,maccs_bit_77,maccs_bit_78,maccs_bit_79,maccs_bit_80,maccs_bit_81,maccs_bit_82,maccs_bit_83,maccs_bit_84,maccs_bit_85,maccs_bit_86,maccs_bit_87,maccs_bit_88,maccs_bit_89,maccs_bit_90,maccs_bit_91,maccs_bit_92,maccs_bit_93,maccs_bit_94,maccs_bit_95,maccs_bit_96,maccs_bit_97,maccs_bit_98,maccs_bit_99,maccs_bit_100,maccs_bit_101,maccs_bit_102,maccs_bit_103,maccs_bit_104,maccs_bit_105,maccs_bit_106,maccs_bit_107,maccs_bit_108,maccs_bit_109,maccs_bit_110,maccs_bit_111,maccs_bit_112,maccs_bit_113,maccs_bit_114,maccs_bit_115,maccs_bit_116,maccs_bit_117,maccs_bit_118,maccs_bit_119,maccs_bit_120,maccs_bit_121,maccs_bit_122,maccs_bit_123,maccs_bit_124,maccs_bit_125,maccs_bit_126,maccs_bit_127,maccs_bit_128,maccs_bit_129,maccs_bit_130,maccs_bit_131,maccs_bit_132,maccs_bit_133,maccs_bit_134,maccs_bit_135,maccs_bit_136,maccs_bit_137,maccs_bit_138,maccs_bit_139,maccs_bit_140,maccs_bit_141,maccs_bit_142,maccs_bit_143,maccs_bit_144,maccs_bit_145,maccs_bit_146,maccs_bit_147,maccs_bit_148,maccs_bit_149,maccs_bit_150,maccs_bit_151,maccs_bit_152,maccs_bit_153,maccs_bit_154,maccs_bit_155,maccs_bit_156,maccs_bit_157,maccs_bit_158,maccs_bit_159,maccs_bit_160,maccs_bit_161,maccs_bit_162,maccs_bit_163,maccs_bit_164,maccs_bit_165,maccs_bit_166,maccs_bit_167,form
negative_6544,c1ccc(-c2nc(CCc3nc(-c4ccccc4)c4ccccn34)n3ccccc23)cc1,COc1cc(C=O)ccc1O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,2,2,1,2,0,0
negative_6545,O=C1NC(=O)[C@]2(Cl)[C@@H]3CCC=C[C@@H]3[C@]12Cl,O=C(O)c1cc(F)ccc1F,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,2,1,0,0,2,0,1,1,1,2,0,1,1,2,2,2,0,0
negative_6546,O=C(O)c1ccc(F)cc1,CC(=O)C1=NN(c2ccccc2)[C@@](C)(CC(=O)NC2CCCCC2)[C@@H]1c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,2,1,1,1,1,2,1,1,2,2,2,2,0,0
negative_6547,CC1=CC(=C2C=C(C)SC(C)=C2)C=C(C)S1,N#CC(C#N)=c1c#c/c(=c2/c#cc(=C(C#N)C#N)o2)o1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0
negative_6548,C[Si](C)(CCCC(=O)O)O[Si](C)(C)CCCC(=O)O,COC(=O)C1=C[C@@H]([C@H]2CCCCC(=O)O2)C(C(=O)OC)=NN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,2,1,1,1,0,2,2,0,2,1,2,1,1,1,2,0,0,0,2,1,1,1,2,1,1,1,0,0,2,2,1,2,1,1,1,1,2,1,1,2,1,2,2,1,0,1,2,1,0,0
negative_6549,O,[C-2]=c1c(C)c(C)c(=[C-2])c(C)c1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
negative_6550,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,COC(=O)C1(C(=O)OC)C[C@@H]2CC(=O)N[C@H](c3ccccc3)[C@H]2[C@@H]1c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,2,0,1,0,0,2,0,0,2,2,0,0,2,0,1,1,2,0,0,1,1,1,1,0,0,1,0,2,0,1,1,2,1,1,0,1,2,0,0,0,1,1,0,1,2,1,0,2,0,2,2,1,0,2,2,1,1,0,2,1,1,2,1,2,2,1,1,2,2,2,0,0
negative_6551,C[C@@H]1Cc2cccc3c2[C@@](C)(C[C@]2(O3)O[C@H](C)Cc3cccc(O)c32)O1,O=C(O)Cc1cccc(F)c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,0,1,0,1,1,0,0,0,2,0,1,0,0,1,0,2,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,2,0,2,1,0,2,2,2,2,0,0
negative_6552,C[C@@H](O)[C@@H](C)O,Clc1cccc2cc3c(Cl)cccc3cc12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0
negative_6553,CSC1=C(C)S/C(=C2/SC(C)=C(SC)S2)S1,c1cnc2c(c1)ccc1cccnc12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,2,0,0
negative_6554,CCOC(=O)C1=CNc2nc3ccccc3n2[C@@]1(O)C(F)(F)C(F)F,Oc1cc2ccccc2cc1O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,2,0,0,0,2,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,2,1,2,0,0,0,2,0,0,1,1,0,1,0,2,0,0,1,2,2,2,1,0,1,0,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,0,0
negative_6555,CNC(=O)c1ccccc1,c1cc2ccc3ccc4ccc5ccc1c1c2c3c4c51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,2,2,1,2,0,0
negative_6556,Oc1cc(O)cc(O)c1,O=C(O)CCl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,2,0,2,0,0,1,1,2,1,0,0
negative_6557,O=P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,Clc1nc(Cl)nc(Cl)n1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,2,0,0
negative_6558,CC(C)OP(=S)(NC(=S)Nc1cccc(/N=C/c2ccccc2O)n1)OC(C)C,c1ccc(C2=NN(c3nc4ccccc4s3)[C@H](c3ccccc3)N(c3ccccc3)N2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,0,0,0,1,1,1,0,2,2,1,2,2,0,1,0,0,0,0,2,0,0,0,0,0,2,0,1,1,2,0,0,1,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,2,1,2,1,0,2,2,1,1,0,0,2,1,0,2,0,2,0,2,0,1,0,1,2,1,1,2,1,0,2,1,2,2,1,0,0,0,2,1,2,1,1,2,2,2,1,2,0,0
negative_6559,O=C(Nc1cccc(Br)c1)[C@H]1CC[C@H]2C(=O)N(CC3CCCCC3)C(=O)[C@@H]12,c1ccc(-c2ccncc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,2,0,0,0,0,1,1,0,2,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,2,2,2,1,2,0,0
negative_6560,CC1(C)CC(=O)[C@H]2C[C@H]3CCN(c4ccccc4C(C)(C)C)C(=O)[C@@]32O1,C[C@@H]1C(=O)C=C2c3ccccc3[C@H](OCC(F)(F)F)C[C@H]21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,2,0,0,0,2,1,1,0,1,1,1,2,0,0,1,1,1,1,0,1,1,1,0,0,0,1,2,1,2,0,0,2,1,1,1,1,1,0,0,0,1,0,2,2,2,1,1,1,1,2,0,2,2,2,1,1,2,1,2,2,1,2,2,2,2,0,0
negative_6561,CN(/N=C/c1ccccc1)C(=O)[C@H]1COC(=O)N1,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,0,1,0,1,0,0,0,1,1,0,2,1,1,1,1,2,1,0,0,1,0,0,1,1,1,0,1,1,2,2,0,0,0,0,0,2,0,1,2,2,2,1,1,1,0,2,0,0,0,0,0,1,0,1,1,2,0,0,0,0,2,2,1,1,1,1,2,0,0,2,0,1,2,0,2,1,2,1,2,2,2,2,2,2,0,0
negative_6562,O=C(O[C@@]1(c2ccc(Cl)cc2)C(=O)CC(c2ccc(Cl)cc2)=C1/C=C/c1ccccc1)c1ccccc1,CC(C)(C)[C@@H]1CCC(=O)C(Cl)(Cl)C1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,1,1,2,1,1,0,0,2,0,2,0,1,0,0,0,0,1,0,2,0,1,1,1,0,1,2,0,2,0,2,0,0,1,0,1,1,0,1,2,2,2,0,0
negative_6563,CC(C)(C)OC(=O)N1CC[C@H]2[C@@H]1C2(F)F,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,2,1,0,0,1,1,1,0,1,1,1,1,1,1,1,2,2,2,0,0
negative_6564,C1=CSC(=C2SC=CS2)S1,CC(C)(C)[Si](OCC1(CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)Cc2csc(-c3sc(-c4sc(-c5scc6c5CC(CO[Si](c5ccccc5)(c5ccccc5)C(C)(C)C)(CO[Si](c5ccccc5)(c5ccccc5)C(C)(C)C)C6)c5c4CC(CO[Si](c4ccccc4)(c4ccccc4)C(C)(C)C)(CO[Si](c4ccccc4)(c4ccccc4)C(C)(C)C)C5)c4c3CC(CO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)(CO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)C4)c2C1)(c1ccccc1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,2,0,0
negative_6565,c1cc(-c2nnc(-c3ccncc3)o2)ccn1,CC(C)C[C@@H](C)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,2,1,0,0
negative_6566,C=C(CC(=O)O)C(=O)O,C[C@]1(c2ccccc2)N=CC(c2ccccc2)=N1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
negative_6567,NC(=O)c1ccc(Br)cc1,Fc1c(F)c(I)c(F)c(F)c1I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,2,2,1,2,0,0
negative_6568,c1ccc2nc3ccccc3cc2c1,NC(=O)CN1CCCC1=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,2,0,1,1,0,2,1,1,1,2,0,0
negative_6569,Fc1c(F)c(I)c(F)c(F)c1I,[C-3]O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
negative_6570,O=C1c2ccccc2C(=O)N1Br,Cc1ccc(Nc2nc(C[C@@H](C)O)ns2)cc1Cl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,2,0,0,0,2,1,1,0,1,1,0,2,0,2,1,0,0,0,1,0,1,1,1,1,2,0,0,1,1,0,0,0,1,0,1,0,0,1,2,1,0,2,1,0,1,0,0,0,1,1,1,2,1,1,2,0,1,0,0,1,1,2,0,0,0,1,1,2,1,1,0,1,1,2,1,2,1,1,2,2,2,2,2,0,0
negative_6571,NC(=O)c1cnccn1,C(#Cc1ccncc1)c1ccncc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,2,2,2,1,2,0,0
negative_6572,C(=C/c1ccc2c(c1)OCCOCCOCCOCCOCCO2)\c1ccncc1,O=C1Nc2ccccc2[C@H]2[C@]1(CO)C[C@H](c1ccccc1)[C@@]21CCCC[C@@H]1O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,2,1,0,1,0,0,1,2,0,0,0,2,1,0,1,1,0,0,0,1,2,0,1,2,0,0,0,2,0,1,2,2,0,1,2,0,0,1,0,2,1,1,1,0,0,1,2,2,2,2,0,0,1,1,2,2,1,1,1,2,1,2,0,2,2,2,2,2,0,0
